test,method,ppc,flip_coef_pic,threads,repeat,run,step,time,max_div,i,j
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,650,6.5,0.0152898,0,208
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,675,6.75,0.0154203,0,236
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,700,7.0,0.0147343,0,236
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,725,7.25,0.00846118,0,236
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,750,7.5,0.00891,0,243
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,775,7.75,0.0137123,0,229
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,800,8.0,0.00944823,60,6
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,825,8.25,0.00975341,0,236
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,850,8.5,0.00635192,0,243
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,875,8.75,0.00719205,32,6
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,900,9.0,0.00510031,33,7
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,925,9.25,0.00363576,0,152
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,950,9.5,0.00570916,0,229
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,975,9.75,0.00527104,64,7
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1000,10.0,0.00305444,45,7
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1025,10.25,0.00401035,0,229
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1050,10.5,0.0053969,0,243
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1075,10.75,0.00336736,2,5
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1100,11.0,0.00318268,0,144
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1125,11.25,0.00808638,1,7
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1150,11.5,0.00484467,45,5
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1175,11.75,0.00480607,0,229
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1200,12.0,0.00464261,5,4
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1225,12.25,0.00665575,0,243
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1250,12.5,0.00237402,13,3
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1275,12.75,0.00171708,98,4
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1300,13.0,0.0032187,0,144
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1325,13.25,0.0016859,0,236
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1350,13.5,0.00190008,88,6
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1375,13.75,0.00208996,75,7
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1400,14.0,0.00216365,0,236
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1425,14.25,0.00234224,14,4
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1450,14.5,0.00223815,7,5
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1475,14.75,0.00218925,2,4
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1500,15.0,0.00313249,97,6
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1525,15.25,0.00236556,71,5
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1550,15.5,0.00255018,6,4
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1575,15.75,0.00246324,10,6
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1600,16.0,0.00375739,0,6
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1625,16.25,0.00305409,0,32
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1650,16.5,0.00307926,85,7
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1675,16.75,0.00187454,0,152
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1700,17.0,0.0018958,0,64
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1725,17.25,0.00214979,0,200
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1750,17.5,0.0019164,0,243
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1775,17.75,0.00281692,91,5
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1800,18.0,0.00205651,0,236
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1825,18.25,0.00262916,3,6
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1850,18.5,0.00200726,0,236
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1875,18.75,0.00206351,0,229
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1900,19.0,0.00196092,0,236
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1925,19.25,0.00233296,0,243
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1950,19.5,0.00289968,0,64
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,1975,19.75,0.00254645,0,200
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,2000,20.0,0.00263118,0,96
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,2025,20.25,0.0030158,0,144
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,2050,20.5,0.00154521,92,6
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,2075,20.75,0.00247344,0,120
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,2100,21.0,0.00262702,77,4
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,2125,21.25,0.0019512,0,136
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,2150,21.5,0.00175692,0,208
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,2175,21.75,0.00165865,27,7
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,2200,22.0,0.00214931,0,152
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,2225,22.25,0.00392873,0,236
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,2250,22.5,0.00203905,0,136
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,2275,22.75,0.00251109,0,104
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,2300,23.0,0.00137663,0,243
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,2325,23.25,0.00181325,0,152
