run,method,ppc,flip_coef,sample,time,kinetic_energy,ke_norm
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,51,0.8160000000000001,13.522583961486816,0.9919882339253799
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,52,0.8320000000000001,13.521105766296387,0.9918797966444188
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,53,0.848,13.520590782165527,0.9918420184949227
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,54,0.864,13.520244598388672,0.991816623183317
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,55,0.88,13.519413948059082,0.9917556884273705
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,56,0.896,13.518957138061523,0.9917221778095767
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,57,0.912,13.518986701965332,0.9917243465551959
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,58,0.928,13.51846981048584,0.9916864284866276
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,59,0.9440000000000001,13.517539978027344,0.9916182179389263
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,60,0.96,13.516462326049805,0.9915391636631289
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,61,0.976,13.515280723571777,0.9914524837978962
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,62,0.992,13.514524459838867,0.9913970058857657
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,63,1.008,13.51400089263916,0.9913585981004447
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,64,1.024,13.513449668884277,0.9913181614885767
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,65,1.04,13.51281452178955,0.9912715684375314
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,66,1.056,13.51174545288086,0.991193143797559
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,67,1.072,13.510586738586426,0.9911081429611927
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,68,1.088,13.509489059448242,0.9910276195351371
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,69,1.104,13.508487701416016,0.990954162022228
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,70,1.12,13.508310317993164,0.9909411495485126
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,71,1.1360000000000001,13.508380889892578,0.9909463265541844
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,72,1.1520000000000001,13.507591247558594,0.9908884000582903
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,73,1.168,13.506958961486816,0.9908420168858534
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,74,1.184,13.506793975830078,0.9908299138861074
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,75,1.2,13.506829261779785,0.9908325023889433
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,76,1.216,13.506837844848633,0.9908331320247682
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,77,1.232,13.506832122802734,0.9908327122675515
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,78,1.248,13.506902694702148,0.9908378892732232
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,79,1.264,13.506159782409668,0.9907833907945983
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,80,1.28,13.50588321685791,0.9907631025291281
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,81,1.296,13.50533390045166,0.9907228058363323
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,82,1.312,13.504230499267578,0.9906418626530601
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,83,1.328,13.504521369934082,0.9906632003115718
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,84,1.344,13.50538444519043,0.9907265136917458
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,85,1.36,13.505486488342285,0.9907339993621089
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,86,1.3760000000000001,13.50481128692627,0.9906844680105473
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,87,1.3920000000000001,13.503288269042969,0.9905727426313894
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,88,1.408,13.502508163452148,0.9905155157308564
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,89,1.424,13.502429962158203,0.9905097790488959
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,90,1.44,13.502699851989746,0.9905295775976133
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,91,1.456,13.502890586853027,0.9905435695048341
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,92,1.472,13.50253677368164,0.9905176145169395
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,93,1.488,13.501543045043945,0.9904447166803193
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,94,1.504,13.501696586608887,0.990455980165632
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,95,1.52,13.501684188842773,0.9904550706916626
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,96,1.536,13.500309944152832,0.990354259000137
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,97,1.552,13.500659942626953,0.990379934149887
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,98,1.568,13.500811576843262,0.9903910577161276
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,99,1.584,13.500558853149414,0.99037251843906
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,100,1.6,13.500184059143066,0.9903450243413712
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,101,1.616,13.498953819274902,0.9902547765397971
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,102,1.6320000000000001,13.497196197509766,0.9901258411147577
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,103,1.6480000000000001,13.496299743652344,0.99006007915082
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,104,1.6640000000000001,13.495994567871094,0.9900376920992667
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,105,1.68,13.495492935180664,0.990000893383276
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,106,1.696,13.495633125305176,0.9900111774350833
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,107,1.712,13.496265411376953,0.9900575606075203
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,108,1.728,13.495738983154297,0.9900189429435908
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,109,1.744,13.493708610534668,0.9898699990912256
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,110,1.76,13.491848945617676,0.989733577995823
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,111,1.776,13.4915132522583,0.9897089522391144
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,112,1.792,13.492684364318848,0.98979486254945
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,113,1.808,13.493170738220215,0.989830541912863
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,114,1.824,13.492087364196777,0.989751067879849
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,115,1.84,13.49056625366211,0.9896394824197632
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,116,1.856,13.48942756652832,0.9895559507336552
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,117,1.872,13.489130973815918,0.9895341933179268
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,118,1.8880000000000001,13.490001678466797,0.9895980663743897
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,119,1.9040000000000001,13.49029541015625,0.9896196139115098
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,120,1.92,13.49079704284668,0.9896564126275004
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,121,1.936,13.49062728881836,0.9896439598300739
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,122,1.952,13.489062309265137,0.9895291562313273
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,123,1.968,13.488082885742188,0.9894573077877487
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,124,1.984,13.488893508911133,0.989516773393437
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,125,2.0,13.487771034240723,0.9894344310194426
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,126,2.016,13.48536491394043,0.9892579231098525
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,127,2.032,13.484617233276367,0.9892030748335471
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,128,2.048,13.485980987548828,0.9893031169701756
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,129,2.064,13.485989570617676,0.9893037466060005
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,130,2.08,13.487064361572266,0.9893825910031897
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,131,2.096,13.488905906677246,0.9895176828674063
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,132,2.112,13.489486694335938,0.9895602882248936
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,133,2.128,13.488649368286133,0.9894988637521943
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,134,2.144,13.487217903137207,0.9893938544885024
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,135,2.16,13.485074043273926,0.9892365854513407
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,136,2.176,13.4840087890625,0.9891584406495127
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,137,2.192,13.48412036895752,0.9891666259152369
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,138,2.208,13.484235763549805,0.9891750910191055
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,139,2.224,13.486037254333496,0.9893072445828057
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,140,2.24,13.485214233398438,0.9892468695031481
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,141,2.2560000000000002,13.48397159576416,0.9891557122276047
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,142,2.2720000000000002,13.48300552368164,0.9890848432175314
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,143,2.2880000000000003,13.483756065368652,0.9891399013724452
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,144,2.3040000000000003,13.483839988708496,0.9891460578116223
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,145,2.32,13.48284912109375,0.9890733698536104
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,146,2.336,13.483024597167969,0.9890862424082535
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,147,2.352,13.483196258544922,0.9890988351247522
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,148,2.368,13.482579231262207,0.9890535713048929
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,149,2.384,13.482081413269043,0.9890170524270467
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,150,2.4,13.482365608215332,0.9890379003688057
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,151,2.416,13.482025146484375,0.9890129248144166
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,152,2.432,13.481165885925293,0.988949891272387
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,153,2.448,13.479548454284668,0.9888312398991548
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,154,2.464,13.478633880615234,0.9887641487040311
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,155,2.48,13.478752136230469,0.988772823686508
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,156,2.496,13.48082160949707,0.9889246358798535
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,157,2.512,13.482505798339844,0.9890481844206129
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,158,2.528,13.484354972839355,0.9891838359611185
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,159,2.544,13.486063003540039,0.9893091334902806
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,160,2.56,13.488545417785645,0.9894912381627591
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,161,2.576,13.491536140441895,0.9897106312679809
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,162,2.592,13.492768287658691,0.9898010189886272
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,163,2.608,13.491583824157715,0.9897141292447861
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,164,2.624,13.493523597717285,0.9898564269412214
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,165,2.64,13.495265007019043,0.9899841730541472
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,166,2.656,13.496891975402832,0.9901035240227405
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,167,2.672,13.501378059387207,0.9904326136805733
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,168,2.688,13.50250244140625,0.9905150959736398
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,169,2.704,13.50876235961914,0.9909743103686259
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,170,2.72,13.511484146118164,0.9911739748846664
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,171,2.736,13.511905670166016,0.9912048969996244
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,172,2.7520000000000002,13.520317077636719,0.9918219401080609
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,173,2.7680000000000002,13.525318145751953,0.9921888079153898
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,174,2.7840000000000003,13.526734352111816,0.9922926978265041
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,175,2.8000000000000003,13.523299217224121,0.9920407035774579
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,176,2.816,13.525787353515625,0.9922232280071529
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,177,2.832,13.527116775512695,0.9923207516004818
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,178,2.848,13.532886505126953,0.9927440067939105
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,179,2.864,13.54015827178955,0.9932774482567028
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,180,2.88,13.542137145996094,0.9934226142941184
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,181,2.896,13.542027473449707,0.9934145689474665
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,182,2.912,13.543143272399902,0.9934964216047081
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,183,2.928,13.538431167602539,0.9931507515368186
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,184,2.944,13.548005104064941,0.9938530753197659
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,185,2.96,13.555402755737305,0.9943957514413239
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,186,2.976,13.558673858642578,0.9946357126501603
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,187,2.992,13.56401252746582,0.9950273461332699
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,188,3.008,13.565006256103516,0.9951002439698903
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,189,3.024,13.57375431060791,0.9957419827945715
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,190,3.04,13.575888633728027,0.995898552236372
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,191,3.056,13.579569816589355,0.9961685960457332
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,192,3.072,13.581299781799316,0.9962955026442256
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,193,3.088,13.577729225158691,0.9960335741410525
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,194,3.104,13.58639144897461,0.9966690166074844
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,195,3.12,13.579252243041992,0.9961452995202105
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,196,3.136,13.583992958068848,0.996493068374183
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,197,3.152,13.583003997802734,0.9964205203352433
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,198,3.168,13.59542465209961,0.9973316733334606
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,199,3.184,13.60276985168457,0.997870501680533
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,200,3.2,13.600848197937012,0.9977295332152836
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,201,3.216,13.597562789916992,0.9974885226134056
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,202,3.232,13.598528861999512,0.9975593916234788
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,203,3.248,13.606143951416016,0.9981180185192686
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,204,3.2640000000000002,13.600383758544922,0.997695462921201
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,205,3.2800000000000002,13.600010871887207,0.9976681087425844
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,206,3.2960000000000003,13.602986335754395,0.9978863824952285
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,207,3.3120000000000003,13.605202674865723,0.9980489684571341
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,208,3.3280000000000003,13.610976219177246,0.9984725034887072
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,209,3.344,13.618778228759766,0.9990448424535733
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,210,3.36,13.631796836853027,0.9999998600809278
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,211,3.376,13.626754760742188,0.9996299840135464
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,212,3.392,13.630815505981445,0.9999278717182769
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,213,3.408,13.640504837036133,1.0006386606050925
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,214,3.424,13.636940956115723,1.0003772218186724
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,215,3.44,13.645967483520508,1.001039388827896
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,216,3.456,13.642779350280762,1.0008055140987004
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,217,3.472,13.650538444519043,1.001374704884442
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,218,3.488,13.646458625793457,1.0010754179889894
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,219,3.504,13.65501594543457,1.0017031649064498
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,220,3.52,13.665995597839355,1.0025086090456141
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,221,3.536,13.667861938476562,1.0026455198577695
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,222,3.552,13.660934448242188,1.0021373337875106
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,223,3.568,13.668533325195312,1.0026947713711867
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,224,3.584,13.67660903930664,1.0032871887229144
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,225,3.6,13.675395965576172,1.0031982001929904
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,226,3.616,13.686649322509766,1.0040237227190165
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,227,3.632,13.698196411132812,1.0048707927821627
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,228,3.648,13.69954776763916,1.0049699254448219
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,229,3.664,13.714107513427734,1.0060379976825204
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,230,3.68,13.731395721435547,1.0073062241530122
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,231,3.696,13.7316255569458,1.007323084401213
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,232,3.712,13.730652809143066,1.0072517256743871
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,233,3.728,13.747465133666992,1.0084850423363632
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,234,3.744,13.751684188842773,1.0087945433240868
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,235,3.7600000000000002,13.775674819946289,1.0105544454143167
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,236,3.7760000000000002,13.785839080810547,1.0113000741501124
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,237,3.7920000000000003,13.789338111877441,1.0115567556880776
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,238,3.8080000000000003,13.791369438171387,1.011705769499979
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,239,3.8240000000000003,13.808527946472168,1.0129644814735606
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,240,3.84,13.8223237991333,1.0139765161228398
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,241,3.856,13.850926399230957,1.0160747425296683
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,242,3.872,13.878263473510742,1.018080132632087
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,243,3.888,13.885457038879395,1.0186078374129188
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,244,3.904,13.919024467468262,1.0210702731647043
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,245,3.92,13.958487510681152,1.0239651987686842
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,246,3.936,14.00852108001709,1.0276355558708399
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,247,3.952,14.054715156555176,1.0310242558806413
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,248,3.968,14.1205415725708,1.0358531429006776
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,249,3.984,14.176271438598633,1.039941368311982
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,250,4.0,14.24591064453125,1.0450499535573619
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,0,0.0,13.63179874420166,1.0
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,1,0.016,13.582362174987793,0.9963734375674453
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,2,0.032,13.576583862304688,0.9959495527381917
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,3,0.048,13.570661544799805,0.9955151040189865
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,4,0.064,13.565105438232422,0.995107519761645
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,5,0.08,13.560503005981445,0.9947698950404076
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,6,0.096,13.5565185546875,0.9944776040985654
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,7,0.112,13.55275821685791,0.9942017536477077
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,8,0.128,13.549274444580078,0.9939461914623201
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,9,0.14400000000000002,13.545877456665039,0.993696995594718
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,10,0.16,13.542580604553223,0.9934551454784067
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,11,0.176,13.539491653442383,0.9932285465409662
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,12,0.192,13.53693675994873,0.9930411249437437
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,13,0.20800000000000002,13.534549713134766,0.9928660162248757
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,14,0.224,13.53180980682373,0.9926650224776492
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,15,0.24,13.529008865356445,0.992459551320112
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,16,0.256,13.526564598083496,0.9922802450290776
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,17,0.272,13.524348258972168,0.9921176590671721
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,18,0.28800000000000003,13.522149085998535,0.9919563323769165
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,19,0.304,13.519709587097168,0.9917773758835627
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,20,0.32,13.517192840576172,0.9915927526677845
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,21,0.336,13.515097618103027,0.9914390515669642
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,22,0.352,13.5133638381958,0.9913118651303273
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,23,0.368,13.511430740356445,0.9911700571506447
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,24,0.384,13.509284019470215,0.9910125782348748
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,25,0.4,13.506915092468262,0.9908387987471926
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,26,0.41600000000000004,13.50472640991211,0.9906782416118342
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,27,0.432,13.502655982971191,0.9905263594589525
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,28,0.448,13.50058650970459,0.990374547265607
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,29,0.464,13.498711585998535,0.9902370068176267
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,30,0.48,13.496976852416992,0.9901097504214538
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,31,0.496,13.494965553283691,0.9899622057598105
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,32,0.512,13.492963790893555,0.9898153606935285
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,33,0.528,13.491120338439941,0.9896801289102396
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,34,0.544,13.48920726776123,0.9895397900808152
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,35,0.56,13.487374305725098,0.9894053278524234
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,36,0.5760000000000001,13.485492706298828,0.9892672976876904
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,37,0.592,13.48362922668457,0.9891305967541434
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,38,0.608,13.481879234313965,0.9890022210053927
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,39,0.624,13.480158805847168,0.9888760140022612
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,40,0.64,13.4785737991333,0.9887597412532565
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,41,0.656,13.477087020874023,0.9886506743364706
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,42,0.672,13.475696563720703,0.988548673332831
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,43,0.6880000000000001,13.47407341003418,0.9884296022023822
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,44,0.704,13.472277641296387,0.9882978683958985
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,45,0.72,13.47032356262207,0.9881545213064216
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,46,0.736,13.468371391296387,0.9880113141360168
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,47,0.752,13.46648120880127,0.9878726543354589
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,48,0.768,13.464879989624023,0.9877551922743405
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,49,0.784,13.46353816986084,0.9876567592070422
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,50,0.8,13.462298393249512,0.9875658118101072
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,51,0.8160000000000001,13.460747718811035,0.9874520576044022
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,52,0.8320000000000001,13.459052085876465,0.9873276695492095
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,53,0.848,13.457340240478516,0.9872020921819029
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,54,0.864,13.455690383911133,0.9870810621844431
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,55,0.88,13.454337120056152,0.9869817896027117
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,56,0.896,13.453428268432617,0.9869151181648047
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,57,0.912,13.452341079711914,0.9868353642936462
