run,method,ppc,flip_coef,sample,time,sigma_sq,sigma_sq_excess
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,43,0.6880000000000001,0.7879180575071396,0.06762793378591958
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,44,0.704,0.7880966951813793,0.06780657146015923
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,45,0.72,0.7884306846298782,0.06814056090865817
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,46,0.736,0.7887682980675373,0.06847817434631731
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,47,0.752,0.7887043098388502,0.06841418611763017
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,48,0.768,0.7886221101310046,0.06833198640978455
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,49,0.784,0.7886213399457078,0.06833121622448779
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,50,0.8,0.7889075849015933,0.06861746118037326
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,51,0.8160000000000001,0.7888894505867095,0.06859932686548942
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,52,0.8320000000000001,0.7891446186135063,0.06885449489228623
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,53,0.848,0.7893787670232753,0.06908864330205522
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,54,0.864,0.7894602372101248,0.06917011348890478
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,55,0.88,0.7898126003909686,0.06952247666974853
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,56,0.896,0.789721672011195,0.069431548289975
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,57,0.912,0.7902114600174049,0.06992133629618491
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,58,0.928,0.7900260898294591,0.06973596610823907
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,59,0.9440000000000001,0.7903638298161311,0.07007370609491104
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,60,0.96,0.7905242932584406,0.07023416953722061
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,61,0.976,0.7909776542244206,0.07068753050320054
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,62,0.992,0.7909113095540999,0.0706211858328799
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,63,1.008,0.7913098835006829,0.07101975977946284
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,64,1.024,0.7913613529246997,0.07107122920347964
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,65,1.04,0.7915483080463293,0.07125818432510922
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,66,1.056,0.7916004866436929,0.07131036292247284
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,67,1.072,0.7915243836375274,0.07123425991630739
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,68,1.088,0.7917760164880914,0.07148589276687134
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,69,1.104,0.7920106893912893,0.07172056567006924
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,70,1.12,0.7921582593309977,0.07186813560977767
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,71,1.1360000000000001,0.792190464008488,0.071900340287268
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,72,1.1520000000000001,0.7926938030142592,0.07240367929303915
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,73,1.168,0.7928282254751673,0.07253810175394726
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,74,1.184,0.7928367984267893,0.0725466747055693
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,75,1.2,0.7931018752812397,0.07281175156001962
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,76,1.216,0.7931116410018285,0.07282151728060848
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,77,1.232,0.7933576026146097,0.07306747889338971
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,78,1.248,0.7936202757105869,0.07333015198936688
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,79,1.264,0.7937965298146683,0.07350640609344827
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,80,1.28,0.793902431103439,0.07361230738221902
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,81,1.296,0.7940958722522647,0.07380574853104471
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,82,1.312,0.7940904150365337,0.07380029131531363
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,83,1.328,0.7941699545153355,0.07387983079411542
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,84,1.344,0.7942696803312322,0.07397955661001221
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,85,1.36,0.7946675902803274,0.07437746655910737
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,86,1.3760000000000001,0.7949398011197109,0.07464967739849082
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,87,1.3920000000000001,0.7949364666877263,0.0746463429665063
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,88,1.408,0.7954142499480222,0.0751241262268022
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,89,1.424,0.795560161946769,0.07527003822554901
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,90,1.44,0.7957267544529493,0.07543663073172924
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,91,1.456,0.7960201838687818,0.07573006014756178
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,92,1.472,0.7963137983182493,0.0760236745970293
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,93,1.488,0.796199602446325,0.075909478725105
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,94,1.504,0.7964016298512178,0.07611150612999773
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,95,1.52,0.7966503142075149,0.07636019048629483
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,96,1.536,0.796733955537061,0.07644383181584091
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,97,1.552,0.7969394611331178,0.07664933741189772
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,98,1.568,0.7971108468693456,0.0768207231481256
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,99,1.584,0.7974431558673356,0.07715303214611557
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,100,1.6,0.7975228976854849,0.07723277396426487
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,101,1.616,0.7975934991419277,0.07730337542070764
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,102,1.6320000000000001,0.7980392329624248,0.07774910924120482
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,103,1.6480000000000001,0.7979807400726192,0.07769061635139918
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,104,1.6640000000000001,0.7980869628053061,0.07779683908408608
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,105,1.68,0.7981360295827495,0.07784590586152951
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,106,1.696,0.798389018851338,0.07809889513011792
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,107,1.712,0.798735215300558,0.07844509157933799
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,108,1.728,0.7988339958499784,0.07854387212875835
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,109,1.744,0.79903889564143,0.07874877192021001
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,110,1.76,0.7990256633697561,0.07873553964853608
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,111,1.776,0.7994507002308205,0.07916057650960051
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,112,1.792,0.7994672621483949,0.07917713842717489
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,113,1.808,0.7998178655211595,0.07952774179993949
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,114,1.824,0.7998484273714063,0.07955830365018624
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,115,1.84,0.8000160452352664,0.07972592151404634
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,116,1.856,0.8002517235522,0.07996159983097995
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,117,1.872,0.8002187430526901,0.07992861933147011
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,118,1.8880000000000001,0.8004874552669428,0.08019733154572273
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,119,1.9040000000000001,0.8006938660183127,0.08040374229709268
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,120,1.92,0.8005738070449859,0.0802836833237659
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,121,1.936,0.8008626649835905,0.08057254126237046
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,122,1.952,0.8011211359640416,0.08083101224282152
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,123,1.968,0.8015531788087351,0.08126305508751508
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,124,1.984,0.8020663944657348,0.08177627074451477
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,125,2.0,0.8021202069916393,0.0818300832704193
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,126,2.016,0.8021521143522448,0.08186199063102473
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,127,2.032,0.8020701994768507,0.08178007575563062
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,128,2.048,0.8020229829621559,0.08173285924093587
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,129,2.064,0.8020064883958039,0.08171636467458387
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,130,2.08,0.8020112851916971,0.08172116147047703
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,131,2.096,0.8022715921239943,0.08198146840277432
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,132,2.112,0.8023980853316041,0.08210796161038403
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,133,2.128,0.8027082997264869,0.08241817600526691
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,134,2.144,0.8025627301630858,0.08227260644186574
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,135,2.16,0.8026871178360458,0.08239699411482582
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,136,2.176,0.8028877139724797,0.08259759025125968
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,137,2.192,0.8030769392341828,0.08278681551296274
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,138,2.208,0.8030542340825298,0.08276411036130982
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,139,2.224,0.8035043080081583,0.08321418428693828
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,140,2.24,0.8034410507999233,0.08315092707870331
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,141,2.2560000000000002,0.8036172057380297,0.08332708201680972
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,142,2.2720000000000002,0.8037981067113967,0.0835079829901767
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,143,2.2880000000000003,0.8038909515323602,0.0836008278111402
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,144,2.3040000000000003,0.8040531679354069,0.0837630442141869
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,145,2.32,0.8043160799313972,0.08402595621017717
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,146,2.336,0.8042528683997724,0.08396274467855236
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,147,2.352,0.8042712987285918,0.08398117500737179
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,148,2.368,0.8045597167791142,0.08426959305789417
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,149,2.384,0.8046085752138413,0.0843184514926213
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,150,2.4,0.8050013259402176,0.08471120221899753
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,151,2.416,0.8053075375044205,0.08501741378320049
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,152,2.432,0.805812626043313,0.08552250232209302
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,153,2.448,0.8061221891477091,0.08583206542648902
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,154,2.464,0.8063593818517396,0.08606925813051958
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,155,2.48,0.8060776860542038,0.08578756233298379
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,156,2.496,0.8058601500850147,0.08557002636379463
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,157,2.512,0.8056835239387815,0.08539340021756148
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,158,2.528,0.8058592482727704,0.08556912455155041
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,159,2.544,0.8061971460418496,0.08590702232062952
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,160,2.56,0.8062457006990522,0.08595557697783218
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,161,2.576,0.806439379856148,0.08614925613492797
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,162,2.592,0.8064424228741682,0.0861522991529482
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,163,2.608,0.8067190263879239,0.08642890266670389
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,164,2.624,0.8068323917360415,0.08654226801482146
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,165,2.64,0.8070387968137805,0.08674867309256051
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,166,2.656,0.8071434264619,0.08685330274067993
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,167,2.672,0.8072798595444808,0.08698973582326075
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,168,2.688,0.8073609245318439,0.0870708008106239
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,169,2.704,0.8075276854726463,0.08723756175142627
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,170,2.72,0.8075593339057618,0.08726921018454181
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,171,2.736,0.8077296511558072,0.08743952743458716
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,172,2.7520000000000002,0.8078258473833249,0.08753572366210483
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,173,2.7680000000000002,0.8079920680844997,0.08770194436327972
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,174,2.7840000000000003,0.8082041750994272,0.08791405137820718
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,175,2.8000000000000003,0.8080998831744758,0.08780975945325575
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,176,2.816,0.8083087187932336,0.0880185950720136
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,177,2.832,0.8084798918066066,0.08818976808538659
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,178,2.848,0.8085511310030256,0.08826100728180553
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,179,2.864,0.8087801720195332,0.0884900482983132
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,180,2.88,0.8086393065678424,0.08834918284662241
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,181,2.896,0.8091891844968221,0.08889906077560206
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,182,2.912,0.8089844966241193,0.08869437290289928
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,183,2.928,0.8093007180127427,0.0890105942915227
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,184,2.944,0.8093783245001491,0.0890882007789291
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,185,2.96,0.8094623775629061,0.08917225384168603
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,186,2.976,0.809751198387676,0.08946107466645592
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,187,2.992,0.8099076026533871,0.0896174789321671
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,188,3.008,0.8100656150293738,0.08977549130815377
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,189,3.024,0.8099641335216354,0.0896740098004154
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,190,3.04,0.8102237711273409,0.08993364740612086
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,191,3.056,0.8102278799672209,0.08993775624600087
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,192,3.072,0.8103757405739691,0.09008561685274907
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,193,3.088,0.8103888732392743,0.0900987495180543
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,194,3.104,0.8106965334930879,0.09040640977186787
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,195,3.12,0.8108281954243575,0.09053807170313743
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,196,3.136,0.8111591717692109,0.0908690480479909
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,197,3.152,0.8112229774125704,0.0909328536913504
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,198,3.168,0.8113684704635219,0.09107834674230186
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,199,3.184,0.8114294495591814,0.09113932583796136
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,200,3.2,0.8115969713671296,0.09130684764590957
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,201,3.216,0.811893582158363,0.09160345843714301
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,202,3.232,0.8119910725196451,0.09170094879842505
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,203,3.248,0.8119521546987036,0.0916620309774836
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,204,3.2640000000000002,0.8120624766352205,0.09177235291400043
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,205,3.2800000000000002,0.8122978514017313,0.09200772768051124
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,206,3.2960000000000003,0.8122437236249462,0.0919535999037262
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,207,3.3120000000000003,0.8124141445012376,0.09212402078001758
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,208,3.3280000000000003,0.8126316874740976,0.09234156375287761
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,209,3.344,0.8128534074918,0.09256328377057998
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,210,3.36,0.8128582765816291,0.09256815286040909
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,211,3.376,0.8130897050812712,0.09279958136005118
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,212,3.392,0.8132399544343987,0.09294983071317864
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,213,3.408,0.813408175312604,0.09311805159138398
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,214,3.424,0.8136128848094526,0.09332276108823256
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,215,3.44,0.8137860434762015,0.0934959197549815
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,216,3.456,0.8140564220249037,0.09376629830368366
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,217,3.472,0.8146146065591889,0.0943244828379689
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,218,3.488,0.8148643446442976,0.09457422092307755
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,219,3.504,0.8149569533518823,0.09466682963066231
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,220,3.52,0.8149727272625701,0.09468260354135005
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,221,3.536,0.8147002302143415,0.09441010649312143
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,222,3.552,0.8148826294245758,0.09459250570335576
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,223,3.568,0.8150848790062737,0.09479475528505366
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,224,3.584,0.8155223970587432,0.09523227333752315
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,225,3.6,0.8154933923271427,0.09520326860592265
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,226,3.616,0.8159705966146988,0.09568047289347881
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,227,3.632,0.8159060465991876,0.09561592287796761
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,228,3.648,0.8159253157519086,0.0956351920306886
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,229,3.664,0.8160667192423268,0.09577659552110673
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,230,3.68,0.8159441126668179,0.09565398894559785
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,231,3.696,0.8161389893391192,0.09584886561789918
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,232,3.712,0.8163918275526123,0.09610170383139227
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,233,3.728,0.8163784114937765,0.09608828777255651
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,234,3.744,0.8165362836289697,0.09624615990774965
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,235,3.7600000000000002,0.8164408746609213,0.09615075093970127
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,236,3.7760000000000002,0.8168862365272805,0.09659611280606051
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,237,3.7920000000000003,0.8167883083027537,0.0964981845815337
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,238,3.8080000000000003,0.8168601023549465,0.09656997863372652
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,239,3.8240000000000003,0.8172012628743158,0.0969111391530958
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,240,3.84,0.8172193212195896,0.09692919749836959
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,241,3.856,0.8173576215114893,0.09706749779026924
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,242,3.872,0.8175133360475906,0.09722321232637055
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,243,3.888,0.8176582067913424,0.09736808307012235
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,244,3.904,0.8177693864064219,0.0974792626852019
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,245,3.92,0.817996529934087,0.09770640621286697
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,246,3.936,0.8179518404357584,0.09766171671453838
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,247,3.952,0.8182306523879856,0.09794052866676561
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,248,3.968,0.8183361356022721,0.09804601188105211
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,249,3.984,0.8184148145003806,0.09812469077916053
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,250,4.0,0.8186933682163728,0.09840324449515281
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,0,0.0,0.72029012372122,0.0
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,1,0.016,0.7694663546000586,0.0491762308788386
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,2,0.032,0.7741879720063308,0.053897848285110794
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,3,0.048,0.7748540104063307,0.054563886685110696
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,4,0.064,0.7773946107984975,0.057104487077277444
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,5,0.08,0.7780240307204169,0.05773390699919689
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,6,0.096,0.7791551931230745,0.05886506940185443
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,7,0.112,0.7799772741151626,0.05968715039394257
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,8,0.128,0.7806881611562989,0.06039803743507888
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,9,0.14400000000000002,0.7813746285678048,0.061084504846584786
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,10,0.16,0.7814508598656922,0.06116073614447215
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,11,0.176,0.782001725159465,0.061711601438244945
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,12,0.192,0.7820598596836522,0.06176973596243218
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,13,0.20800000000000002,0.7825368749640336,0.062246751242813536
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,14,0.224,0.7822319478604393,0.061941824139219226
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,15,0.24,0.7824715059798375,0.06218138225861747
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,16,0.256,0.7821668434364681,0.06187671971524811
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,17,0.272,0.7823851587228946,0.06209503500167457
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,18,0.28800000000000003,0.7824842336994828,0.0621941099782628
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,19,0.304,0.7823915726704296,0.06210144894920955
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,20,0.32,0.7826729996196318,0.06238287589841174
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,21,0.336,0.7827815849187498,0.062491461197529796
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,22,0.352,0.7829043062614316,0.06261418254021156
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,23,0.368,0.7828863660855351,0.06259624236431505
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,24,0.384,0.7830280088511299,0.06273788512990985
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,25,0.4,0.7832780608168461,0.06298793709562611
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,26,0.41600000000000004,0.7835803687559385,0.06329024503471847
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,27,0.432,0.7834641734536042,0.06317404973238416
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,28,0.448,0.7840227949255258,0.06373267120430581
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,29,0.464,0.7838311948992984,0.06354107117807839
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,30,0.48,0.7838028735556976,0.06351274983447752
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,31,0.496,0.7837790987758526,0.06348897505463258
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,32,0.512,0.7838258876510467,0.06353576392982663
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,33,0.528,0.7840443601318215,0.06375423641060152
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,34,0.544,0.7843384225113296,0.06404829879010954
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,35,0.56,0.7845658202987977,0.0642756965775777
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,36,0.5760000000000001,0.7845228534506288,0.06423272972940874
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,37,0.592,0.7847054987145591,0.06441537499333905
